CUSTOMER_ID,CUSTOMER_AGE,REGION_DENSITY
POL017293,48,27003
POL007532,50,13051
POL007090,60,7788
POL028292,37,27003
POL021246,61,17804
POL050612,48,8794
POL037631,52,7788
POL003203,54,4076
POL010150,36,4076
POL019229,54,6108
POL036400,43,4076
POL034224,40,34738
POL040833,58,6108
POL030455,45,4990
POL027527,48,20905
POL001817,40,8794
POL016161,52,27003
POL039851,47,4990
POL039449,48,290
POL045119,36,27003
POL041747,36,5410
POL058378,53,5410
POL028282,40,8794
POL041959,38,6112
POL040297,45,17804
POL043483,60,73430
POL052358,43,8794
POL003460,50,34738
POL054575,45,290
POL017771,40,21622
POL002820,37,27003
POL007065,36,8794
POL011327,44,8794
POL034293,35,17804
POL026651,50,8794
POL017991,48,6108
POL021573,35,6112
POL003861,56,34738
POL049170,48,34738
POL010886,40,34738
POL000762,49,7788
POL016569,53,8794
POL017140,48,27003
POL030218,44,4076
POL007847,47,8794
POL017960,56,27003
POL018666,51,17804
POL015454,50,7788
POL049024,48,4076
POL056254,45,8794
POL048127,57,4990
POL054307,44,8794
POL054584,45,7788
POL029008,57,8794
POL030738,51,17804
POL054535,48,34738
POL000756,46,8794
POL047971,63,8794
POL057020,57,73430
POL052138,40,4076
POL016300,54,27742
POL048379,40,8794
POL005916,54,290
POL052638,40,4076
POL017583,40,4076
POL027906,36,8794
POL034762,41,4076
POL035498,58,8794
POL027707,37,27003
POL030244,37,4076
POL026920,37,8794
POL031006,45,27003
POL033026,48,7788
POL021735,47,27003
POL027771,53,27003
POL007702,45,27003
POL035029,35,4076
POL007591,36,4076
POL043785,45,290
POL053671,60,6112
POL037496,64,4990
POL040682,47,5410
POL018344,43,8794
POL039997,49,73430
POL007127,56,8794
POL005327,54,6108
POL013163,35,8794
POL052477,36,5410
POL010814,43,34738
POL034176,40,73430
POL055050,41,34738
POL057651,44,34738
POL001323,44,27003
POL039380,47,34738
POL006343,45,7788
POL038486,53,7788
POL008180,36,7788
POL033290,44,73430
POL016855,44,73430
POL040910,50,27003
POL037648,39,6112
POL017086,50,27742
POL044415,39,8794
POL057006,39,8794
POL014357,43,8794
POL034073,35,8794
POL025918,41,4076
POL032020,47,4076
POL055826,43,4076
POL044143,39,8794
POL052275,58,4990
POL032148,37,21622
POL046906,59,8794
POL040807,40,27742
POL018325,40,8794
POL047956,40,35036
POL001839,40,7788
POL033180,44,27003
POL036261,46,8794
POL051114,47,27003
POL010825,43,27003
POL011704,47,27003
POL020435,53,8794
POL056744,47,73430
POL053310,40,8794
POL028312,37,4990
POL003842,36,8794
POL040446,47,4990
POL037621,44,34791
POL020381,41,34738
POL027044,44,8794
POL039832,57,4076
POL026855,42,7788
POL011058,49,7788
POL015268,46,8794
POL046749,48,4076
POL043506,63,27003
POL050947,41,5410
POL001112,48,8794
POL039485,47,27742
POL041858,52,27003
POL041006,43,8794
POL040067,42,27003
POL003672,39,34738
POL000912,37,34791
POL047826,49,73430
POL015779,38,4076
POL029615,37,73430
POL041569,54,4076
POL046357,43,8794
POL040773,43,27003
POL046560,37,34738
POL045805,45,4990
POL008567,35,8794
POL057440,39,8794
POL012678,36,27003
POL034695,47,8794
POL054018,49,8794
POL035840,57,8794
POL049695,53,34738
POL053354,50,8794
POL046058,36,5410
POL009198,40,4076
POL018638,41,34738
POL017442,40,4076
POL057999,55,17804
POL039451,35,27003
POL054519,37,17804
POL054454,37,4990
POL032036,54,34738
POL027539,47,27003
POL030479,52,6112
POL037742,36,8794
POL024854,51,8794
POL013030,54,73430
POL018553,53,8794
POL021042,45,17804
POL057662,38,27003
POL037443,39,5410
POL040604,47,8794
POL043415,59,27003
POL023300,41,7788
POL054847,48,4076
POL042780,52,27003
POL044245,47,4076
POL046295,39,8794
POL051437,58,27003
POL037707,35,5410
POL033825,35,73430
POL039115,48,4076
POL053137,42,4076
POL014253,40,5410
POL035925,36,27003
POL015854,39,34791
POL009227,54,27003
POL004384,36,4990
POL008200,47,4076
POL054699,64,17804
POL045644,65,27003
POL051560,48,5410
POL053697,48,8794
POL034917,41,27742
POL041438,45,4076
POL047310,37,8794
POL041194,36,8794
POL000335,48,27003
POL013889,38,21622
POL022611,50,290
POL016090,48,6108
POL053157,45,17804
POL021479,40,8794
POL000987,51,73430
POL011320,49,27742
POL014002,56,4990
POL023277,36,4076
POL025013,43,17804
POL055475,40,34791
POL006635,50,73430
POL010201,45,4990
POL048382,57,6112
POL047805,40,34791
POL024889,41,13051
POL027001,50,34738
POL017459,36,5410
POL038426,35,5410
POL038232,39,5410
POL038219,41,4076
POL008616,49,4076
POL026301,42,8794
POL026277,41,27003
POL035230,62,17804
POL043569,36,8794
POL027305,38,4076
POL019361,40,4076
POL013929,46,5410
POL033768,44,7788
POL034924,37,34738
POL023540,48,27003
POL016096,46,6108
POL027607,44,6112
POL042664,47,8794
POL001288,48,8794
POL050674,43,34738
POL002447,58,34738
POL040561,37,27003
POL025206,38,5410
POL035053,61,6108
POL029317,61,8794
POL021788,50,7788
POL016862,43,34738
POL010108,39,27003
POL025819,37,13051
POL014096,43,8794
POL028720,40,73430
POL012442,36,73430
POL005741,46,34738
POL043113,49,4076
POL044524,47,4076
POL006281,38,8794
POL038268,55,34738
POL010587,47,73430
POL053086,44,8794
POL018823,47,4990
POL018435,61,8794
POL028881,48,34738
POL038899,58,73430
POL024556,58,73430
POL037516,38,27003
POL018634,44,73430
POL041469,64,34791
POL055885,45,4076
POL015557,39,5410
POL005713,37,34738
POL040992,39,8794
POL053652,41,27003
POL033609,41,17804
POL055716,47,4076
POL017622,41,8794
POL008795,43,6112
POL016234,59,8794
POL020605,58,8794
POL050114,41,27003
POL035467,43,6112
POL024902,40,8794
POL034115,40,7788
POL037676,40,34791
POL000385,54,27003
POL043055,42,8794
POL000973,49,27003
POL055289,54,34738
POL005168,39,65567
POL004647,46,73430
POL000203,51,27003
POL025263,40,73430
POL017765,49,73430
POL004953,43,21622
POL048990,36,8794
POL037790,41,6112
POL020714,48,34791
POL021838,45,8794
POL004712,39,5410
POL039957,42,27003
POL009131,43,8794
POL020459,47,4076
POL020384,37,4076
POL010534,43,4076
POL034855,45,4076
POL014235,46,17804
POL023677,54,17804
POL054763,40,4076
POL049816,47,7788
POL000587,56,4990
POL024385,52,27003
POL035749,41,73430
POL019377,40,8794
POL035481,49,7788
POL009186,56,8794
POL016451,41,5410
POL038394,39,5410
POL013439,43,290
POL030402,45,8794
POL041323,36,4076
POL040894,40,7788
POL012806,35,27742
POL051236,40,4076
POL045652,38,5410
POL017405,40,27003
POL022231,59,4076
POL048099,53,4076
POL046651,49,4076
POL045807,52,27003
POL031101,41,5410
POL020476,35,73430
POL005466,47,7788
POL025248,41,27003
POL042813,37,6112
POL038761,46,7788
POL034075,50,34738
POL007953,50,73430
POL024225,41,35036
POL034746,39,27003
POL045870,50,4076
POL031992,47,27003
POL035157,41,4076
POL058218,57,8794
POL032516,44,4076
POL036945,56,8794
POL045898,38,34738
POL010493,40,4076
POL016987,39,5410
POL016454,40,27742
POL016248,40,8794
POL054580,37,4076
POL001604,41,7788
POL045620,38,27003
POL021221,41,3264
POL056664,39,4076
POL012631,44,34738
POL027046,39,17804
POL011988,37,5410
POL041343,39,4076
POL016482,37,8794
POL040936,44,27003
POL015246,47,27003
POL006403,37,290
POL014494,54,4076
POL041018,42,8794
POL031585,54,8794
POL031277,44,34791
POL005202,39,73430
POL016781,40,7788
POL043025,37,34738
POL051959,47,73430
POL037036,40,34738
POL057132,50,8794
POL033242,54,8794
POL051347,43,8794
POL021354,45,8794
POL012083,50,5410
POL021668,38,8794
POL023284,41,17804
POL004302,47,8794
POL049561,54,8794
POL014550,36,4076
POL056766,39,7788
POL015906,36,17804
POL034544,45,27003
POL041047,35,27003
POL015263,48,7788
POL034123,56,8794
POL002117,50,8794
POL018875,39,27003
POL019651,37,4076
POL000799,43,73430
POL022518,48,27003
POL036809,49,5410
POL025532,53,8794
POL028899,49,34738
POL032935,40,3264
POL046145,52,17804
POL001159,40,7788
POL046758,54,4076
POL030047,40,4076
POL021394,40,27003
POL017200,43,7788
POL033736,43,73430
POL046618,52,73430
POL004590,40,34738
POL056991,62,8794
POL054523,45,8794
POL002959,36,6112
POL018878,50,27003
POL047812,41,27003
POL006144,41,6112
POL053751,50,34738
POL039497,45,5410
POL020439,47,7788
POL057335,36,27003
POL000062,49,27003
POL017857,44,34791
POL047219,35,8794
POL043754,45,8794
POL013670,43,8794
POL015285,54,4076
POL010265,60,16206
POL001836,45,4076
POL021951,47,290
POL043652,35,6112
POL037360,39,73430
POL000022,53,21622
POL046305,54,17804
POL037955,44,8794
POL056411,45,4076
POL035486,35,8794
POL011212,44,4076
POL041304,49,8794
POL035401,47,6112
POL028174,52,6112
POL047064,39,8794
POL042065,40,4076
POL058306,57,34738
POL024723,54,27003
POL023847,43,8794
POL031089,55,8794
POL041255,40,27003
POL016530,54,4076
POL042493,52,7788
POL018652,46,4076
POL002262,46,7788
POL001623,43,4076
POL014018,51,34738
POL055453,44,27003
POL024304,37,34791
POL048174,41,27003
POL045929,53,8794
POL016575,40,4990
POL036026,39,8794
POL039982,58,65567
POL012201,57,8794
POL038380,45,8794
POL043807,56,5410
POL041308,52,73430
POL027969,55,27742
POL000667,40,73430
POL005559,37,6112
POL042750,50,5410
POL042133,37,34791
POL036210,37,8794
POL009671,49,27003
POL031536,47,34738
POL025896,44,8794
POL017742,47,8794
POL026522,37,7788
POL011358,47,34738
POL048648,37,8794
POL022210,42,5410
POL029203,36,4076
POL051679,38,4076
POL014053,48,17804
POL025367,48,27003
POL033256,48,27003
POL000573,50,8794
POL031884,48,4076
POL052210,52,27003
POL048545,36,8794
POL045350,44,4076
POL020589,46,73430
POL012282,43,34738
POL011788,50,8794
POL033989,35,8794
POL014921,40,73430
POL039133,47,6108
POL049892,67,8794
POL029165,45,8794
POL054687,36,34738
POL040469,37,8794
POL057677,40,34791
POL006026,49,34738
POL008729,48,8794
POL039184,50,8794
POL029124,41,8794
POL024269,45,73430
POL002101,47,4990
POL051841,61,4076
POL031427,49,17804
POL005292,43,6112
POL043282,37,27742
POL042001,53,34738
POL002246,42,27003
POL024072,40,6108
POL015613,45,27003
POL014222,47,27003
POL000404,64,8794
POL015549,49,27742
POL050385,36,8794
POL038412,61,34738
POL001212,42,6112
POL009909,43,8794
POL053509,35,4076
POL047652,39,27003
POL045967,56,8794
POL031250,40,4990
POL052116,41,27003
POL057984,53,34738
POL032680,46,4076
POL053463,47,35036
POL036661,49,27003
POL021066,45,8794
POL012769,40,17804
POL032678,36,27003
POL040841,50,27003
POL018946,37,8794
POL010980,50,20905
POL018336,43,7788
POL022354,45,17804
POL008495,40,4076
POL000809,45,27003
POL018916,35,73430
POL029541,52,34738
POL042606,36,6112
POL058563,44,8794
POL038630,40,8794
POL004622,50,17804
POL004194,45,65567
POL027399,38,16206
POL010274,39,27003
POL021258,36,4076
POL034561,41,6108
POL050471,51,4076
POL006286,36,6112
POL023323,35,5410
POL018152,37,5410
POL022332,35,17804
POL002135,43,7788
POL038562,40,5410
POL010269,41,17804
POL044877,48,34738
POL049025,52,8794
POL016973,42,65567
POL010093,44,5410
POL025543,40,35036
POL048911,40,8794
POL042042,43,8794
POL030077,53,7788
POL018898,39,27003
POL019811,48,13051
POL032299,43,7788
POL034360,53,34738
POL027422,51,8794
POL044609,40,4076
POL016561,52,8794
POL007331,44,27003
POL058581,57,8794
POL000258,47,35036
POL030087,50,34738
POL036640,42,27003
POL032577,40,8794
POL002127,44,4076
POL045574,40,8794
POL049445,38,34738
POL044871,40,27003
POL007453,56,34738
POL039695,52,27003
POL027916,37,4990
POL031465,39,5410
POL016449,52,34791
POL034604,44,8794
POL036109,57,27003
POL000851,43,8794
POL017613,35,8794
POL058224,54,4076
POL020703,62,8794
POL058064,45,3264
POL003656,37,27003
POL058523,39,4076
POL031313,47,34738
POL042118,43,7788
POL034583,48,8794
POL017984,44,34738
POL043427,39,4076
POL054967,47,4076
POL033337,39,4076
POL014322,48,73430
POL015248,50,17804
POL024333,37,5410
POL028594,39,27003
POL042017,48,5410
POL011456,35,5410
POL018448,48,5410
POL022012,48,8794
POL042477,45,8794
POL047906,45,290
POL045679,50,27003
POL038122,48,8794
POL055561,49,7788
POL034410,41,6112
POL017323,39,27003
POL008442,40,17804
POL024339,49,7788
POL053761,38,27003
POL055567,50,7788
POL052024,49,7788
POL023357,47,8794
POL053358,55,27003
POL028372,54,7788
POL034335,47,27003
POL046434,41,27003
POL039277,40,34791
POL024033,56,34738
POL005973,42,34738
POL041686,45,4076
POL031107,49,27742
POL026646,37,5410
POL040739,64,8794
POL028226,43,8794
POL056839,35,6112
POL040354,45,34738
POL013763,46,21622
POL056953,42,4076
POL035736,40,34791
POL034883,40,34791
POL048331,36,27003
POL031306,36,34738
POL056631,41,65567
POL058500,48,34738
POL041346,53,4076
POL023942,54,27003
POL053481,42,27003
POL051705,60,8794
POL042092,49,34738
POL039108,47,27003
POL044678,40,27003
POL020708,43,5410
POL009938,55,7788
POL031148,48,27003
POL026126,41,8794
POL030736,45,27003
POL053322,58,17804
POL014345,47,27003
POL051640,37,7788
POL007226,36,17804
POL048754,36,7788
POL036307,35,8794
POL012086,37,4076
POL028206,43,34738
POL033506,44,5410
POL000343,36,5410
POL057466,42,13051
POL020954,40,34738
POL005835,57,27003
POL018658,37,6108
POL027465,37,17804
POL015363,41,8794
POL023851,36,8794
POL056051,36,27003
POL022838,36,8794
POL029343,57,8794
POL058102,50,73430
POL056564,45,34738
POL009359,46,7788
POL022815,50,27742
POL022546,41,8794
POL032330,46,34738
POL021049,40,4990
POL051618,47,7788
POL022289,48,4990
POL053574,43,8794
POL038821,53,34791
POL001044,46,8794
POL026858,42,3264
POL004446,44,27742
POL052074,68,34738
POL026556,35,7788
POL009082,52,8794
POL048478,48,34738
POL010182,54,6112
POL023116,35,73430
POL013417,68,6108
POL014761,37,8794
POL028730,45,8794
POL057415,44,7788
POL035807,58,4076
POL033389,47,8794
POL009156,40,34738
POL053416,37,8794
POL052125,61,5410
POL002314,43,7788
POL056041,45,27742
POL009418,59,27003
POL013822,46,8794
POL038631,44,8794
POL036784,54,17804
POL019984,51,7788
POL019397,47,8794
POL053287,36,34791
POL034480,47,17804
POL043782,56,290
POL045130,35,4076
POL031811,48,4076
POL038290,35,8794
POL032589,37,27003
POL032381,36,27003
POL021725,40,4076
POL052898,40,8794
POL021167,43,8794
POL048539,37,27003
POL019647,41,3264
POL019737,47,73430
POL031867,52,34738
POL003913,44,8794
POL028109,36,73430
POL046255,40,13051
POL024376,42,8794
POL006925,44,27003
POL003608,54,8794
POL031784,57,8794
POL019152,49,8794
POL040574,39,34738
POL033722,43,6112
POL038387,36,34791
POL056773,58,8794
POL036488,54,34738
POL017182,41,73430
POL020270,40,6108
POL004332,47,21622
POL052919,49,34738
POL021119,45,27003
POL040622,43,4076
POL012124,46,8794
POL035837,43,73430
POL019127,49,8794
POL016015,36,21622
POL022950,41,34738
POL009633,64,8794
POL023861,35,8794
POL046705,45,34791
POL019769,35,8794
POL013725,50,8794
POL010040,53,7788
POL054309,39,4990
POL025887,39,8794
POL024885,56,73430
POL052877,52,27003
POL042731,35,3264
POL049333,48,5410
POL052903,60,7788
POL041815,38,73430
POL007195,35,27003
POL015387,41,17804
POL013026,49,73430
POL044178,35,27003
POL022153,58,8794
POL018945,43,8794
POL021395,60,8794
POL011758,41,34791
POL024688,37,73430
POL009713,49,4990
POL050285,36,27003
POL054235,45,6112
POL044286,40,34738
POL030548,41,8794
POL056234,64,8794
POL043661,35,8794
POL046634,47,34738
POL038913,40,21622
POL043106,42,6112
POL033057,42,34738
POL000364,50,27003
POL010932,40,27003
POL028298,54,16733
POL011585,38,73430
POL058171,41,34738
POL058247,45,5410
POL032747,41,73430
POL010461,36,34738
POL020023,41,17804
POL023499,40,34738
POL024546,37,27742
POL006612,48,27003
POL008169,59,8794
POL031326,58,7788
POL034605,51,34738
POL036401,54,8794
POL035269,43,7788
POL039227,40,7788
POL042238,44,7788
POL018649,48,17804
POL055291,39,4990
POL052711,60,34738
POL043760,54,6112
POL054273,47,8794
POL034460,43,34738
POL001501,46,5410
POL040095,49,8794
POL012842,57,21622
POL046992,52,8794
POL047119,54,5410
POL036405,47,16206
POL017269,43,27742
POL002844,44,27003
POL005142,53,6108
POL016262,45,7788
POL019577,39,27003
POL032210,47,8794
POL006973,61,8794
POL038048,45,73430
POL046444,53,7788
POL055060,57,27003
POL036060,43,8794
POL037823,51,34738
POL016409,45,8794
POL020421,54,5410
POL012595,52,4076
POL033618,47,4076
POL038272,35,5410
POL023292,47,4076
POL018989,42,17804
POL021817,54,7788
POL010032,44,34791
POL019080,47,34791
POL028976,58,6108
POL014237,43,17804
POL007411,50,17804
POL044596,44,27003
POL023439,35,34791
POL012800,47,8794
POL008703,39,34738
POL022118,48,34738
POL040532,58,7788
POL004205,60,21622
POL051552,41,8794
POL030827,37,73430
POL050873,35,8794
POL028958,50,8794
POL017327,56,27003
POL032743,49,5410
POL012394,37,8794
POL021958,54,7788
POL032060,56,17804
POL003062,45,5410
POL056399,48,16733
POL018475,47,4076
POL051085,37,4076
POL045701,42,5410
POL020382,47,8794
POL036268,47,73430
POL040270,57,73430
POL006384,40,27003
POL015520,40,34738
POL058373,60,8794
POL054934,37,4076
POL053696,43,27003
POL055425,41,8794
POL009923,44,34791
POL028186,38,4076
POL024142,44,4076
POL038277,48,73430
POL011915,37,34738
POL000847,47,16733
POL051078,55,13051
POL054610,62,34738
POL038008,40,34738
POL009869,40,7788
POL012632,54,6108
POL025538,43,8794
POL052892,37,27003
POL016070,39,8794
POL029583,58,8794
POL024260,49,4076
POL054765,46,4076
POL040141,43,8794
POL032989,54,4076
POL038564,54,6108
POL025578,44,17804
POL050935,37,7788
POL043886,58,7788
POL006074,41,4076
POL015406,42,8794
POL012925,47,8794
POL007590,38,7788
POL005612,38,8794
POL030951,39,7788
POL006107,52,7788
POL014840,41,8794
POL037807,43,8794
POL029033,37,4076
POL029532,51,73430
POL018030,43,27742
POL046520,48,27003
POL055654,49,17804
POL035717,36,8794
POL004424,53,17804
POL012762,49,6112
POL010017,39,27742
POL033815,54,4990
POL037026,45,34738
POL024808,35,8794
POL017864,37,4076
POL025146,44,27003
POL040370,48,65567
POL013258,43,27742
POL044054,49,4990
POL038531,39,34738
POL052325,36,73430
POL049010,38,7788
POL032606,39,34738
POL019310,56,8794
POL047775,36,8794
POL002439,45,7788
POL054080,44,34738
POL046844,46,8794
POL046649,42,27003
POL025502,40,27003
POL031094,37,34738
POL020900,42,8794
POL043540,49,34791
POL006694,47,34791
POL052190,44,7788
POL016450,47,34738
POL004402,41,8794
POL031770,44,7788
POL047964,40,16206
POL022804,64,34738
POL033903,45,4076
POL014699,35,27003
POL041079,47,8794
POL040988,40,4076
POL027889,47,4076
POL039900,35,27003
POL035570,44,73430
POL052568,45,8794
POL043631,37,8794
POL058541,47,4990
POL004025,68,5410
POL032555,36,34738
POL050246,52,6112
POL012112,40,5410
POL048749,44,27003
POL036070,55,34791
POL042338,36,27003
POL028674,45,4076
POL057781,39,8794
POL045916,40,4990
POL043496,48,7788
POL008326,58,8794
POL041342,59,34738
POL044857,35,4076
POL001601,60,8794
POL028451,45,34738
POL007293,45,8794
POL005632,45,8794
POL048743,37,4990
POL002804,36,27003
POL034717,37,3264
POL052554,40,27742
POL027383,45,4076
POL014934,53,34791
POL035152,61,8794
POL015984,35,73430
POL026925,36,17804
POL052515,37,5410
POL001728,48,7788
POL004703,36,8794
POL014586,35,17804
POL027999,47,5410
POL049446,37,17804
POL032691,36,6112
POL001595,38,4990
POL053657,45,4990
POL040061,38,27003
POL001092,45,73430
POL000990,38,8794
POL056620,48,34738
POL016384,49,73430
POL005754,39,21622
POL034477,45,8794
POL051690,50,20905
POL048428,36,21622
POL056789,49,4076
POL001502,47,73430
POL037132,44,8794
POL033053,47,7788
POL003743,44,8794
POL016318,48,34738
POL047612,39,17804
POL007520,39,6112
POL052893,50,17804
POL047378,44,5410
POL031813,47,8794
POL031264,54,27003
POL017843,43,8794
POL024220,48,27003
POL025911,40,5410
POL005134,50,27742
POL024716,41,34738
POL050956,45,8794
POL050008,46,16206
POL055923,52,34738
POL037056,40,4076
POL024203,40,4076
POL051365,52,65567
POL003135,49,7788
POL029599,48,34738
POL044132,43,4076
POL050125,39,34738
POL001170,41,27003
POL038526,45,73430
POL036487,58,65567
POL025483,47,34738
POL030173,45,8794
POL028644,44,8794
POL052212,39,8794
POL028127,49,73430
POL041479,40,4076
POL057103,35,34738
POL001783,45,27003
POL004661,35,8794
POL008527,54,73430
POL020077,44,34738
POL036269,40,73430
POL044422,40,8794
POL042933,47,21622
POL056269,50,34738
POL007984,53,6108
