POLICY_ID,SUBSCRIPTION_LENGTH,REGION_CODE,SEGMENT
POL035637,10.1,C6,A
POL004913,2.6,C10,C2
POL046944,12.3,C9,B2
POL036496,0.8,C17,A
POL054522,9.1,C1,B2
POL053375,5.7,C20,A
POL053324,9.6,C2,A
POL020737,5.5,C8,B2
POL037618,2.6,C8,A
POL032083,1.7,C8,C2
POL005228,10.4,C13,C2
POL052785,4.6,C6,A
POL032899,0.8,C3,C2
POL016663,1,C3,A
POL053674,6.6,C2,A
POL056957,6.4,C5,C2
POL022400,11.1,C5,B2
POL043189,2.2,C3,A
POL010228,12.5,C8,C2
POL036884,0.3,C14,B2
POL017929,0.8,C9,C2
POL028893,9.8,C8,B2
POL015891,0.2,C3,A
POL040083,8.2,C8,C2
POL057360,0.5,C1,C2
POL005894,2.2,C14,C2
POL020290,1.4,C3,A
POL054633,7.5,C2,B1
POL007727,9.6,C7,A
POL001745,0.9,C3,B2
POL023156,11.5,C12,B2
POL029472,4.5,C12,C2
POL033789,5,C9,B2
POL015376,7.1,C3,A
POL040480,1,C2,A
POL028408,10,C8,A
POL003758,1.7,C3,B2
POL051955,1.3,C5,C2
POL042345,12.1,C19,C2
POL047489,3.7,C8,B2
POL054084,11,C13,B2
POL023921,10.4,C2,B1
POL042798,10.1,C5,B2
POL052983,6.9,C7,B2
POL021059,3.1,C13,B2
POL034220,10.9,C5,B2
POL044752,4.7,C8,C2
POL028706,3.8,C9,B2
POL052113,3.9,C8,B2
POL055594,3,C15,Utility
POL038053,1.1,C1,A
POL039431,2.4,C8,B2
POL057243,1,C10,B1
POL035645,0.7,C3,A
POL010099,10.5,C5,A
POL039630,0.3,C10,B2
POL054421,0.8,C5,C2
POL017446,2.8,C10,C2
POL050255,1.5,C13,C2
POL000878,0.1,C14,B2
POL006969,5.9,C17,B1
POL023121,3.4,C3,C2
POL035580,3.4,C13,B1
POL041879,0.9,C2,A
POL011545,0.1,C8,B2
POL045244,11,C8,B2
POL043314,0.8,C5,C2
POL050134,10.9,C15,B2
POL048171,11,C4,C2
POL009408,10,C13,B2
POL013073,9.8,C5,A
POL018108,6.6,C2,C2
POL045887,1.3,C18,A
POL039027,2,C14,C2
POL047422,11,C13,B2
POL055219,11.6,C8,B2
POL004945,8.2,C8,B2
POL001262,1.3,C8,B2
POL003824,2,C7,A
POL004600,0.8,C14,B2
POL030791,0.8,C8,C2
POL048618,11.6,C8,B2
POL021629,12.2,C3,C2
POL043740,5.7,C5,C1
POL017992,7.1,C9,A
POL050711,1.7,C13,B2
POL052528,9.6,C2,C2
POL012850,0.1,C8,B2
POL014221,10.5,C8,C2
POL010949,10.8,C8,C2
POL004478,3.3,C16,A
POL041288,0.4,C1,A
POL007895,8.1,C2,B2
POL043643,12,C8,C2
POL028457,8.8,C11,B2
POL046991,11.6,C8,B2
POL017125,0.9,C13,A
POL018747,11.5,C9,B2
POL057610,0.5,C10,Utility
POL050625,7.9,C21,A
POL028260,1.9,C2,Utility
POL038292,11.5,C8,C2
POL004758,3.7,C4,B2
POL046443,6.1,C5,B1
POL044996,12.2,C5,B2
POL023606,4.1,C6,A
POL023426,9.5,C11,C2
POL056852,5.2,C2,B2
POL054839,0.4,C16,B1
POL054432,10.7,C8,B1
POL058198,3,C10,B2
POL036093,5.5,C3,A
POL013746,0.9,C9,C2
POL007279,12.5,C19,C2
POL002062,8.1,C8,B2
POL047646,10.4,C11,A
POL023892,1,C8,C2
POL031517,6,C10,C2
POL020914,6.3,C5,A
POL041258,2.4,C14,A
POL028789,6.4,C11,A
POL045165,10.8,C8,A
POL056465,9.9,C1,C2
POL013934,5.1,C2,A
POL039084,4.4,C8,C2
POL034292,0.9,C1,B1
POL033266,0.1,C2,A
POL039703,4.9,C9,B1
POL006535,7.9,C9,C2
POL052658,1,C3,B1
POL053903,10.9,C8,C2
POL002550,7.8,C7,B1
POL020593,11.7,C13,B2
POL033461,5.6,C2,C1
POL043126,0.5,C14,B2
POL024582,0.8,C15,C2
POL009043,9.2,C8,A
POL011109,0.9,C2,A
POL038757,9.2,C5,A
POL006929,0.8,C10,B2
POL003283,2.3,C2,A
POL025316,5,C2,A
POL003404,0.9,C15,C2
POL017541,0.5,C3,A
POL036089,1.9,C5,B2
POL038545,5.8,C3,A
POL055171,10.5,C12,B2
POL022998,1,C5,B2
POL037217,3.7,C5,A
POL042178,7.8,C10,A
POL030784,2.1,C13,C2
POL004373,3.9,C10,A
POL029774,7.7,C2,C2
POL024750,6.9,C7,B2
POL048087,11.2,C2,C2
POL042569,11,C8,C2
POL007173,7.2,C14,C2
POL030395,11.1,C8,B2
POL028450,10.1,C14,C2
POL002660,9,C3,B2
POL006257,5.5,C5,C1
POL040055,5.4,C12,A
POL014353,10.5,C2,B2
POL031851,7.6,C3,C2
POL009376,0.1,C5,A
POL003612,10.7,C2,A
POL009349,12.4,C8,B2
POL056682,11.8,C2,B1
POL031293,0.4,C10,B2
POL000351,4.2,C5,B2
POL021781,2.2,C5,A
POL009381,11.3,C2,C2
POL006910,11.8,C5,C2
POL009083,2.4,C5,B2
POL016378,10.2,C14,C2
POL001090,2.8,C2,B1
POL020417,1.9,C8,B2
POL049905,5.7,C5,B1
POL028659,11.3,C8,B2
POL023227,10.5,C2,B2
POL014155,7.8,C14,B2
POL019274,8.3,C5,A
POL057641,10.1,C12,C2
POL045028,6,C8,B1
POL051398,0.6,C14,B2
POL013185,10.1,C2,C2
POL022992,6.6,C3,A
POL050302,12.4,C8,C2
POL050618,11.1,C14,B2
POL056819,10.2,C1,B2
POL006131,0.1,C2,B2
POL040490,5.9,C2,C2
POL035996,0.8,C8,A
POL041690,9.9,C12,A
POL012777,10.7,C9,B1
POL018265,5,C17,A
POL043903,11.1,C8,B2
POL051883,11,C8,B2
POL049370,3.5,C7,B1
POL037255,3.5,C8,B2
POL020608,10.1,C2,C1
POL029559,0.9,C5,B2
POL029602,0.4,C5,C2
POL008978,2.4,C3,A
POL010056,6.4,C11,C2
POL045778,1,C5,A
POL031597,10.4,C12,C2
POL030249,1.5,C8,B2
POL040460,4.7,C11,B2
POL027245,11.8,C8,B2
POL054998,4,C8,C1
POL057702,4.1,C8,C2
POL003014,2.3,C22,B2
POL043778,1.5,C5,A
POL043104,6.1,C10,C1
POL034592,3.3,C13,A
POL029699,2,C8,C2
POL058314,4.9,C11,B2
POL000525,0.9,C7,C2
POL017581,4.1,C11,A
POL039478,12.1,C10,C2
POL016489,2.5,C2,B2
POL051662,0.4,C3,A
POL003067,10.9,C2,C2
POL025036,5,C10,A
POL027768,10.2,C8,B1
POL018680,8.4,C8,B2
POL019416,5.8,C7,A
POL040628,9.2,C16,A
POL016537,10.4,C14,C2
POL053036,9.3,C7,B1
POL052359,5.7,C9,B1
POL054011,2.9,C3,A
POL051301,2.1,C11,A
POL020647,4.2,C9,A
POL053653,2.4,C8,C2
POL037221,5.4,C15,C2
POL004490,3.2,C5,A
POL015163,1.9,C14,C2
POL013267,11.3,C8,B2
POL045118,7,C5,A
POL050848,3.5,C8,B2
POL021153,1.5,C9,B2
POL025495,10.7,C8,B2
POL030099,1.6,C16,A
POL042762,7.9,C5,A
POL047849,10.5,C5,B2
POL047566,2.5,C14,B2
POL043737,10.3,C2,C2
POL001789,5.5,C8,B2
POL057850,8.1,C7,A
POL040006,9.9,C18,A
POL057816,0.4,C10,A
POL047444,6.6,C8,C2
POL050701,4.4,C8,B2
POL051317,10.7,C14,B2
POL001070,12.4,C8,B2
POL009257,1,C1,B2
POL004544,3,C5,B2
POL034640,3.8,C5,B2
POL001799,5.2,C8,C2
POL004408,1.5,C8,C2
POL051815,5.9,C22,B2
POL034180,5.3,C2,B2
POL057171,0.8,C7,A
POL030997,5.4,C11,C2
POL045012,10,C11,B2
POL002402,2.6,C18,A
POL042790,4.9,C5,C1
POL053154,10.2,C17,C2
POL000871,6,C9,B2
POL043622,2.3,C2,A
POL022647,1.8,C8,C2
POL055673,2.7,C3,A
POL000892,8.4,C2,A
POL044971,11.6,C11,A
POL044783,11.6,C5,B1
POL044482,2.8,C2,C1
POL047503,0.8,C5,C1
POL035937,0.6,C9,A
POL035666,0.3,C9,C1
POL033273,6,C8,A
POL026876,10.8,C8,B2
POL050428,1,C1,B2
POL050799,11.2,C8,C2
POL028837,0.9,C9,B1
POL050524,3.6,C7,A
POL051570,3.3,C14,B2
POL004092,3.4,C9,A
POL009614,4.1,C1,A
POL023231,9.4,C8,A
POL054524,0.9,C9,Utility
POL058554,11.4,C5,B1
POL012937,5.9,C13,C2
POL049248,3.1,C8,B2
POL051119,2.3,C18,A
POL008124,10.9,C5,C2
POL019016,0.9,C20,A
POL011508,5.1,C11,A
POL049066,0.6,C5,A
POL057231,11.7,C2,B2
POL013767,0.1,C8,C2
POL010145,3.9,C14,Utility
POL045023,0.8,C7,C2
POL037569,0.9,C1,B2
POL034134,5.7,C7,C2
POL021174,0.2,C5,A
POL043796,3.1,C8,C2
POL011386,5,C14,C2
POL040379,10.3,C3,B2
POL046523,7.4,C5,A
POL010762,0.9,C3,B2
POL003467,11.5,C7,C2
POL029326,10.3,C2,C1
POL058585,0.1,C13,C2
POL041296,10.2,C3,A
POL054409,0.9,C7,B1
POL000894,3.3,C12,B1
POL046433,6.6,C7,Utility
POL051486,0.4,C17,A
POL020511,10.4,C3,A
POL045844,0.5,C5,A
POL026977,2.2,C3,A
POL040257,0.9,C5,C2
POL019331,3.2,C9,A
POL037476,0.8,C9,B1
POL030216,12.2,C8,C2
POL035983,6.5,C10,C1
POL006221,6,C5,A
POL058139,1.8,C2,C2
POL032290,7.6,C3,A
POL018496,4.3,C5,A
POL008823,0.9,C2,B2
POL020073,3.3,C8,B2
POL018992,12,C10,B2
POL047629,1.3,C3,A
POL019250,0.9,C14,C2
POL019482,6.9,C11,A
POL053232,12.1,C12,C2
POL021843,8.1,C3,A
POL012075,11.9,C5,C2
POL004132,10.3,C14,C1
POL031366,12,C8,B2
POL014327,12.1,C11,C2
POL030690,12.3,C8,B2
POL041724,11.9,C8,C2
POL050573,6.5,C13,C2
POL020929,10.7,C9,B2
POL030849,5.4,C13,C2
POL024592,8.2,C8,C2
POL042675,8.4,C3,A
POL039367,0.8,C4,A
POL026447,3.8,C5,C1
POL007582,1.5,C2,B2
POL022160,5.5,C5,C2
POL031408,0.7,C14,B2
POL035250,10.6,C11,B2
POL019690,9.9,C13,B2
POL012681,6.8,C7,B2
POL049634,4.8,C2,C2
POL018235,11.8,C14,A
POL044408,11.3,C8,C2
POL013056,10.1,C5,A
POL032938,9.7,C14,B2
POL049832,0.7,C13,C2
POL028368,1,C13,A
POL048552,10.5,C5,B2
POL051400,1,C3,A
POL047843,4,C9,A
POL053170,0.9,C3,C2
POL035131,6.5,C3,A
POL030328,1.8,C13,C2
POL037150,10.1,C8,B1
POL016261,1,C5,Utility
POL018968,2.4,C3,A
POL027055,3.8,C14,C1
POL023814,0.9,C7,C1
POL004359,0.2,C7,A
POL033485,5.1,C3,C2
POL012614,8.2,C8,C2
POL007429,0.9,C7,B2
POL043330,0.2,C14,A
POL058425,3.5,C3,Utility
POL049391,3,C9,A
POL006684,10,C8,C2
POL007487,10.4,C9,A
POL030133,11.2,C8,A
POL045639,0.4,C10,A
POL048954,6.7,C8,B1
POL047621,11.3,C13,C1
POL018305,2.5,C5,A
POL012245,4.1,C3,A
POL024638,10,C7,B2
POL054518,6.1,C3,A
POL030569,0.8,C9,C2
POL002567,2.5,C9,B2
POL002313,1.5,C5,A
POL003452,7.9,C5,A
POL045144,0.3,C8,C2
POL012525,10.2,C8,B2
POL038898,10.2,C5,C2
POL018672,5.5,C3,B1
POL044028,10.5,C2,B1
POL033790,9.3,C7,B1
POL055596,8.8,C8,C1
POL045446,11.3,C13,B2
POL029982,0.1,C7,C2
POL048214,3,C8,B1
POL038645,0.2,C2,B2
POL039254,3.3,C7,A
POL055559,11.1,C8,B2
POL049980,10.6,C12,B2
POL024034,11.2,C8,B2
POL001596,10.1,C15,C2
POL034414,8.9,C8,C2
POL046977,11,C14,C2
POL046820,10.7,C8,C2
POL021068,3,C2,A
POL003227,11.3,C2,C1
POL046122,5.1,C10,A
POL020682,7.3,C8,B2
POL054096,1.5,C8,Utility
POL056844,0.8,C12,B2
POL051872,0.8,C2,C2
POL007298,11.4,C2,B2
POL021718,2.1,C5,C1
POL019067,1,C3,B1
POL003973,1.8,C9,A
POL005120,2.5,C8,B2
POL015934,10.8,C3,A
POL011781,8.5,C7,C1
POL046843,0.9,C3,B2
POL055979,12.3,C11,C1
POL054166,6.2,C13,B2
POL005678,11.8,C10,B2
POL001332,0.6,C2,B2
POL027814,4.1,C2,B2
POL008212,10.3,C8,B2
POL030539,3.6,C12,C2
POL053735,11.4,C6,B2
POL041828,12.5,C5,Utility
POL027441,2.5,C4,A
POL044196,3.1,C2,C2
POL042174,4.6,C12,B2
POL044661,9.5,C8,C2
POL043776,9.9,C1,C2
POL023688,9,C3,C2
POL053586,6.2,C8,C2
POL051173,10.2,C13,C1
POL021816,0.8,C15,B2
POL051644,10.2,C14,C2
POL045675,11.3,C8,B2
POL034871,11.9,C2,A
POL018433,5.7,C3,A
POL044345,11,C14,B2
POL018521,3.5,C13,B2
POL001309,10.6,C8,Utility
POL057680,9.1,C8,C2
POL021247,5.4,C2,B2
POL014895,11,C8,A
POL057326,1.9,C17,A
POL052755,11.5,C8,C2
POL021011,9.6,C8,B2
POL057521,1.9,C3,B2
POL056016,3.3,C13,B2
POL015671,11.1,C21,C2
POL004146,5.4,C5,Utility
POL020909,6.3,C10,A
POL024514,5.1,C2,B2
POL031826,11.6,C14,C1
POL007191,11.5,C3,A
POL026348,10.7,C8,B2
POL041773,1,C5,B2
POL031320,7.1,C5,B2
POL007858,4.9,C19,B2
POL017840,1.8,C13,C2
POL008364,9.5,C14,B2
POL003003,12.3,C21,C1
POL001510,5.8,C2,A
POL006899,0.8,C5,B2
POL034186,11.1,C3,A
POL004241,0.7,C1,B2
POL038965,3,C5,C2
POL044184,2.4,C9,A
POL014632,2.4,C18,A
POL008412,1.6,C13,B1
POL033650,0.9,C13,C2
POL004609,2,C19,A
POL046395,0.3,C4,B2
POL014135,8.5,C8,B2
POL005399,11.7,C8,B1
POL028125,2.6,C9,B2
POL043234,11.6,C14,C2
POL000211,10,C5,B2
POL056884,11.2,C5,B2
POL032100,10.1,C8,C2
POL052101,12.3,C5,C2
POL053240,1.3,C3,A
POL022849,11.1,C14,C2
POL003847,3.5,C2,B2
POL052697,12.3,C8,C2
POL036312,0.9,C5,B2
POL011636,8.7,C3,A
POL009835,4.9,C3,C2
POL024915,12.3,C14,B2
POL019965,11.8,C14,C2
POL031956,11.4,C2,B2
POL040758,10.4,C2,A
POL032818,0.6,C3,A
POL005624,11,C8,B2
POL039128,6.9,C3,C2
POL018205,4.6,C14,B1
POL049184,12.1,C10,A
POL028036,3.7,C8,B2
POL057413,10.8,C9,A
POL031446,7.4,C11,B2
POL041863,0,C17,A
POL016709,11.8,C8,C2
POL042566,0.5,C3,A
POL015609,12.1,C12,A
POL042040,8.9,C12,B2
POL040748,10.5,C8,C2
POL045935,7.3,C4,A
POL047393,6.5,C16,A
POL007236,9.9,C14,B2
POL003746,2.3,C13,A
POL014038,11.2,C5,B2
POL018793,10.3,C8,B2
POL055665,2.6,C8,C2
POL037643,1.4,C2,C2
POL010605,9.9,C8,C2
POL009661,10.5,C5,C2
POL051161,11.1,C2,B2
POL029425,3.2,C14,C2
POL001383,11.1,C13,B2
POL006244,3.1,C8,B2
POL042866,0.8,C9,B2
POL019472,4.1,C10,B2
POL035779,3.9,C3,Utility
POL019431,6,C5,B2
POL019789,3.1,C3,A
POL014429,4.8,C3,A
POL055116,0.4,C3,A
POL026244,9.2,C21,A
POL036032,3.4,C14,A
POL057841,1,C12,B1
POL052811,11.8,C5,C1
POL045848,9.7,C12,B2
POL038797,11.2,C11,B2
POL021654,9.5,C8,B2
POL016962,0.9,C8,B2
POL017920,0.9,C8,C2
POL051621,10.5,C8,B2
POL022037,0.9,C5,B2
POL026338,12,C8,B2
POL024672,3.2,C6,B2
POL054489,8,C8,A
POL000305,5.1,C12,C1
POL052333,8.9,C5,B2
POL029269,0.8,C13,C1
POL000570,5.6,C6,C2
POL044771,2.1,C3,B2
POL054502,12,C2,B1
POL007232,0.8,C10,B2
POL008588,1,C2,C2
POL035198,3,C12,C2
POL042051,10.5,C8,B2
POL000078,5.4,C10,C2
POL003069,11.4,C10,A
POL048651,0.6,C8,B1
POL053970,10.9,C8,B2
POL001327,2.3,C14,B2
POL042233,0.7,C18,A
POL001313,2.1,C17,A
POL026143,0.3,C10,A
POL048845,12.4,C10,A
POL048925,11.5,C8,B2
POL034202,2.4,C4,C2
POL033584,1,C9,C1
POL054287,0.5,C2,B2
POL056677,0.4,C8,B2
POL022114,3.2,C2,B2
POL014076,8.6,C5,B2
POL005463,2.5,C10,A
POL001816,4.9,C5,A
POL018293,8.4,C13,C2
POL032642,7,C18,C2
POL029552,6.4,C8,B2
POL041662,1.7,C3,C2
POL020580,1.5,C8,B2
POL025613,9.5,C5,B1
POL029065,10.4,C8,B2
POL014733,4.9,C10,A
POL029848,11.2,C8,B2
POL031550,7.9,C8,Utility
POL032767,2.4,C3,B2
POL033071,0.1,C13,A
POL011885,2.7,C5,A
POL014109,0.9,C8,C1
POL034678,0.8,C13,B2
POL031084,1.2,C14,C2
POL002578,0.3,C3,A
POL035926,11.9,C14,B2
POL039862,8.8,C9,A
POL039780,6.5,C3,A
POL057345,11.8,C8,C2
POL040422,2.6,C3,C2
POL002091,8.7,C15,C2
POL013452,5.6,C10,C2
POL038404,11.4,C22,A
POL054722,11.4,C6,C2
POL043163,5.9,C13,A
POL026854,8.8,C13,A
POL037832,10.7,C13,C2
POL022426,6.6,C8,A
POL007613,6,C5,A
POL014657,9.8,C5,B2
POL014776,0.1,C5,B1
POL013680,2.6,C8,A
POL043041,11.2,C2,C2
POL028140,10,C2,A
POL041800,10.3,C14,C2
POL045661,3.4,C1,A
POL041861,1.5,C12,C2
POL022776,10,C8,B2
POL001320,2.4,C3,A
POL044064,4.7,C8,B2
POL023987,2.6,C14,B1
POL031486,11.6,C2,C2
POL051534,12.1,C12,B2
POL025450,2.9,C1,Utility
POL026286,4.2,C9,A
POL016104,6.2,C14,C2
POL055341,2.4,C5,A
POL039986,6.9,C1,A
POL044699,3,C12,C2
POL052200,10.8,C19,B2
POL004047,0.9,C5,B2
POL000151,6.7,C7,C2
POL003767,1.1,C3,A
POL021560,10.9,C8,C2
POL011195,10.4,C3,C2
POL043738,2.2,C14,C2
POL026627,1.9,C10,B1
POL014879,8.2,C2,C1
POL042501,7.5,C8,A
POL035521,12.3,C12,A
POL019100,0.8,C2,B2
POL023262,0.3,C2,B2
POL004723,13.6,C5,C1
POL051148,1.5,C3,A
POL030788,11.4,C14,B2
POL053454,2.4,C9,A
POL029022,0.4,C12,A
POL015098,5.1,C9,C2
POL023387,11.4,C13,C2
POL058151,12.1,C3,A
POL032108,8.9,C2,A
POL039369,11.4,C4,B2
POL043326,7.7,C3,A
POL042884,0.8,C3,A
POL058294,1.8,C12,Utility
POL051568,5.5,C5,B2
POL024744,4.3,C13,B2
POL023163,2.7,C2,C1
POL004232,10.7,C5,B2
POL046529,4.4,C8,B2
POL025867,0.9,C5,A
POL021080,12.2,C13,C2
POL038021,0.8,C2,C2
POL046743,5.1,C15,B2
POL051188,0.4,C10,C2
POL012440,4.3,C8,C2
POL048670,7.8,C1,A
POL039328,0.2,C14,C1
POL022499,11.7,C8,B2
POL044176,10.4,C8,B2
POL015071,2.9,C3,B2
POL012489,10.2,C2,C1
POL055925,12.4,C12,B2
POL027435,0,C22,A
POL027545,12.4,C8,C2
POL044762,1.1,C14,A
POL024476,1,C8,A
POL022956,7.6,C4,B2
POL047907,5.1,C7,C1
POL004779,0.2,C8,B1
POL022888,7,C14,B1
POL018653,10,C13,B2
POL039534,10.2,C8,B2
POL010736,6.8,C12,B2
POL018102,0.8,C5,A
POL047691,0.3,C5,B2
POL034234,0.4,C3,A
POL037426,1.7,C11,B2
POL024379,11.1,C8,B2
POL039404,5.7,C5,B1
POL004238,2.5,C8,B2
POL021295,5.2,C2,C2
POL037928,9.2,C8,B2
POL012408,11.7,C5,B2
POL038834,11.2,C8,C2
POL012387,0.2,C2,C1
POL056364,12.4,C8,B2
POL020186,11.8,C14,C2
POL004711,1,C2,Utility
POL028649,2.8,C5,A
POL029655,2.3,C11,A
POL001465,11.8,C2,C2
POL056809,4.6,C2,B2
POL049645,4.7,C2,B2
POL033437,10.5,C3,A
POL018354,12,C14,C2
POL000804,4.6,C2,A
POL030707,2.1,C9,A
POL054746,10.2,C2,B1
POL053058,4.5,C10,A
POL044947,0.9,C1,B2
POL000996,4.8,C5,C2
POL043632,11.5,C8,B2
POL056940,12.4,C8,B2
POL057558,10.3,C11,C2
POL022117,2.8,C10,C1
POL040419,1,C3,C2
POL045226,8,C5,A
POL017808,10.9,C11,B2
POL021574,1.6,C14,B2
POL002878,4.9,C8,C2
POL058410,10.4,C14,B1
POL008825,1,C1,A
POL023656,5.2,C2,B2
POL027686,3.2,C5,A
POL048714,1.3,C8,C2
POL022540,1.8,C2,B2
POL039466,6.6,C3,A
POL031436,7.8,C5,A
POL055857,5.5,C18,A
POL007827,0.8,C9,B1
POL057477,4.5,C1,B2
POL020877,6,C5,A
POL012309,4,C14,B2
POL043851,9.5,C8,B2
POL027485,11.9,C9,B2
POL017661,5.8,C8,B2
POL009054,0,C6,B2
POL041796,8.6,C3,A
POL004191,12,C8,C1
POL000251,3.9,C2,A
POL008767,8.5,C8,B2
POL006860,0.9,C8,C1
POL039645,0.9,C14,Utility
POL044868,2.5,C2,B2
POL032288,4.6,C2,A
POL048720,10.8,C15,C2
POL038027,4.2,C8,B2
POL010505,11,C9,B2
POL052751,5.3,C8,B2
POL020609,11.2,C14,C2
POL047792,0.9,C9,B2
POL051975,11.2,C8,C1
POL053444,10.6,C14,B2
POL029881,11,C8,C2
POL039752,4.5,C8,C2
POL052928,3.8,C9,C2
POL032807,12.4,C14,C2
POL051258,9,C6,C2
POL050185,12.4,C8,Utility
POL039229,9,C4,Utility
POL044027,10.1,C13,B2
POL020941,11.5,C11,C2
POL025928,10.1,C8,C2
POL035998,1.9,C3,C2
POL013435,1.6,C12,B2
POL015556,5.9,C10,B2
POL029938,5,C8,B2
POL019366,3.4,C8,C2
POL011748,1.2,C2,A
POL020217,10.7,C8,C2
POL056386,5.7,C2,B2
POL009377,3.9,C8,C2
POL035702,11.8,C2,C2
POL005942,7.4,C1,B2
POL033729,0,C6,A
POL024674,1.3,C8,B2
POL016685,8.7,C8,B2
POL021417,10.5,C1,C2
POL003485,3.3,C10,A
POL013913,4,C5,A
POL028704,11,C2,C2
POL029879,6.3,C2,B1
POL057196,11.9,C8,C2
POL036490,12.3,C8,C2
POL043770,1.8,C8,B2
POL037401,2.4,C10,A
POL058335,6.1,C5,C2
POL008173,6,C10,B2
POL052479,11.6,C10,C1
POL038907,0.1,C3,A
POL040450,0.9,C9,C1
POL029490,4.6,C3,A
POL002979,10.8,C1,A
POL049554,5.2,C5,C2
POL045407,0.8,C8,B2
POL008109,11.9,C14,C2
POL034956,3.1,C10,B2
POL021531,0.2,C3,A
POL016732,2.7,C12,B2
POL040743,10.9,C8,B2
POL025336,9.4,C13,B2
POL034445,4.9,C5,B2
POL035778,12,C2,A
POL015969,10.6,C21,C2
POL027255,2.6,C6,A
POL052680,8.7,C16,B2
POL035978,0.8,C8,C2
POL029861,0.4,C10,C2
POL019590,5.1,C17,A
POL029884,12.3,C3,C2
POL032907,0.6,C2,A
POL011001,3.7,C1,A
POL023286,7.3,C12,A
POL043345,5.8,C3,A
POL033946,0.7,C9,A
POL008434,5,C5,B2
POL049306,10.2,C3,C2
POL032039,0.9,C9,B2
POL017643,12.5,C8,B2
POL049957,1.4,C1,A
POL045879,8.2,C2,B2
POL032356,5.6,C10,B1
POL048357,11.1,C14,B2
POL039527,4.5,C8,B2
POL001522,0.4,C9,C2
POL017377,8.5,C8,C2
POL022263,4.4,C8,C2
POL020416,7.2,C3,A
POL038170,10.1,C8,B2
POL042894,12.2,C21,A
POL032111,1.9,C2,C2
POL007317,4.5,C10,C2
POL017695,3.4,C5,A
POL003832,7.9,C2,B2
POL040836,5.1,C8,C2
POL012560,0.9,C5,B1
POL037557,9.5,C11,A
POL013123,12.3,C8,B2
POL053842,0.5,C3,A
POL035075,1,C14,C2
POL025991,9.9,C5,C2
POL052754,12.1,C8,B2
POL011485,11.1,C2,B2
POL009271,10.9,C3,A
POL047841,9.4,C1,C2
POL017919,3.1,C17,A
POL015632,9.5,C8,B2
POL000056,3.3,C14,C1
POL057324,10.5,C13,C2
POL048631,12.1,C8,B2
POL040459,10,C2,C2
POL022686,9,C3,B2
POL032421,2.8,C15,C2
POL024879,11.4,C2,B1
POL005926,3.8,C8,C2
POL053881,9,C19,B1
POL004361,10.4,C5,B2
POL021063,3.9,C8,B2
POL052123,2.1,C5,B2
POL000356,5.9,C5,A
POL007488,6.1,C5,B1
POL032961,9.6,C6,B1
POL048869,12.1,C5,B2
POL014212,2.5,C5,C2
POL034846,9.6,C9,A
POL040610,3.5,C8,Utility
POL027790,12.1,C13,B2
POL024459,3.5,C14,B2
POL023184,9.4,C10,A
POL032756,5.9,C12,B2
POL037912,1,C2,C2
POL029394,4.7,C8,B2
POL053709,11.4,C9,B2
POL057670,12.1,C8,C2
POL016997,12,C8,C1
POL031787,5.1,C8,C1
POL046392,10.1,C2,B2
POL038057,10.3,C2,C2
POL008149,10.3,C8,C1
POL022795,7.2,C2,B1
POL003950,10.3,C8,B1
POL021931,11.5,C13,A
POL017036,0.3,C7,A
POL049952,0.8,C5,C2
POL008827,2.8,C5,C2
POL027490,6.7,C6,A
POL007686,1.6,C13,C2
POL015066,10.8,C8,B2
POL026115,8.6,C5,A
POL006001,1,C7,C2
POL046882,10.8,C2,B2
POL053930,5.3,C10,A
POL021777,11.8,C8,B2
POL001472,0.8,C10,B1
POL021135,9.7,C13,B2
POL035896,5.1,C2,A
POL048456,0.3,C5,Utility
POL005102,10.2,C2,A
POL053792,5.3,C7,C2
POL046755,12.2,C14,B2
POL046948,6,C2,B2
POL043958,6.1,C10,B2
POL013606,12.2,C5,C2
POL004769,0.2,C3,A
POL039538,0.8,C2,C1
POL020430,6.4,C19,C2
POL005577,1.2,C3,A
POL054010,0.9,C3,B2
POL004994,11.5,C14,C2
POL030324,2,C19,C1
POL019897,4.7,C3,A
POL000582,10.2,C3,A
POL001985,8.8,C13,Utility
POL044238,0.9,C8,C1
POL019236,11.9,C14,C2
POL036587,11.6,C8,B2
POL016531,12.4,C2,C1
POL028376,7.9,C8,B2
POL045469,3.7,C7,C1
POL049891,0.1,C3,A
POL050843,10.2,C8,B2
POL045960,12.5,C14,C2
POL057739,10.7,C8,B2
POL029079,4.1,C8,C2
POL054963,1.8,C8,B1
POL037090,10.5,C8,B2
POL019275,0.9,C3,A
POL008189,0.4,C5,A
POL054480,0.8,C2,B1
POL016291,2.2,C13,B2
POL006270,10,C14,B2
POL043575,5.7,C1,A
POL039611,2.6,C8,C2
POL051818,5.3,C8,B2
POL012120,2.7,C11,A
POL013301,1,C2,C2
POL041781,4.9,C3,A
POL033133,2.2,C9,B2
POL050232,1,C2,C2
POL055368,0.1,C9,A
POL051600,10.8,C2,B1
POL041084,5.1,C9,A
POL031828,6.1,C3,A
POL026461,11.2,C8,B2
POL035872,8.1,C11,B2
POL003486,11.7,C8,C2
POL053544,10.2,C11,C1
POL018312,11.3,C12,B2
POL001392,1.8,C9,B2
POL014359,0.6,C2,A
POL012878,0.8,C3,B2
POL015044,10.5,C13,C2
POL012660,1.8,C9,Utility
